Annual_Income,Sale_Price,Dealer_ID,Customer_ID,Car_ID,Date_ID,Sale_ID
805000,36001,D24,12438,171,365,12438
13500,18001,D25,12439,147,365,12439
845000,35001,D26,12440,531,365,12440
13500,21001,D27,12441,215,365,12441
759000,21001,D28,12442,414,365,12442
980000,42000,D28,12443,625,365,12443
13500,21001,D9,12444,132,365,12444
1135000,18500,D17,12445,622,365,12445
1100000,21001,D18,12446,388,365,12446
655000,39000,D9,12447,619,365,12447
900000,18001,D12,12448,17,365,12448
13500,20001,D14,12449,292,365,12449
1100000,25001,D15,12450,21,365,12450
905000,19001,D15,12451,376,366,12451
13500,18001,D15,12452,256,366,12452
665000,43000,D13,12453,87,366,12453
1750000,12000,D21,12454,505,366,12454
937000,49001,D11,12455,539,366,12455
1125000,21501,D16,12456,132,367,12456
1250000,24001,D8,12457,190,367,12457
1351000,24100,D17,12458,190,367,12458
1060000,20000,D9,12459,46,367,12459
1255000,24500,D11,12460,501,367,12460
750000,26000,D8,12461,120,367,12461
1630000,10000,D17,12462,263,367,12462
291000,22000,D22,12463,276,367,12463
530000,12000,D19,12464,110,367,12464
13500,25000,D20,12465,518,367,12465
721000,26000,D21,12466,107,367,12466
737000,21000,D22,12467,519,367,12467
3028000,25800,D22,12468,197,367,12468
13500,12000,D23,12469,431,367,12469
1350000,25000,D20,12470,733,367,12470
565000,46000,D27,12471,445,367,12471
680000,22001,D8,12472,162,367,12472
13500,38001,D14,12473,627,367,12473
1035000,44500,D4,12474,378,367,12474
13500,69001,D10,12475,401,367,12475
1063000,14300,D10,12476,4,368,12476
13500,51000,D18,12477,145,368,12477
850000,31000,D11,12478,154,368,12478
1590000,19000,D12,12479,403,368,12479
1390000,13000,D14,12480,29,368,12480
13500,27000,D15,12481,202,368,12481
790000,20000,D10,12482,24,368,12482
1025000,24500,D18,12483,452,368,12483
13500,54000,D11,12484,242,368,12484
375000,22000,D23,12485,189,368,12485
1950000,14000,D14,12486,207,368,12486
530000,24000,D15,12487,246,368,12487
360000,17000,D8,12488,665,368,12488
600000,20000,D24,12489,424,368,12489
460000,28000,D25,12490,70,368,12490
370000,28000,D26,12491,255,368,12491
13500,19001,D27,12492,374,368,12492
691000,69001,D28,12493,412,368,12493
1110000,19001,D26,12494,422,368,12494
13500,18001,D27,12495,164,368,12495
2175000,31500,D28,12496,450,368,12496
1300000,12000,D17,12497,340,368,12497
1580000,27000,D9,12498,551,368,12498
13500,22000,D17,12499,723,368,12499
690000,26001,D18,12500,50,368,12500
885000,21001,D11,12501,215,368,12501
1300000,53000,D7,12502,375,368,12502
975000,21000,D13,12503,539,368,12503
845000,22001,D15,12504,546,368,12504
652500,28501,D16,12505,368,368,12505
13500,32000,D16,12506,160,369,12506
1300000,29000,D8,12507,502,369,12507
1890000,22000,D1,12508,176,369,12508
13500,22000,D16,12509,435,369,12509
1160000,21000,D8,12510,485,369,12510
925000,13000,D1,12511,468,369,12511
395000,20000,D17,12512,380,369,12512
610000,19000,D9,12513,633,369,12513
402000,26001,D10,12514,50,369,12514
900000,31000,D18,12515,444,369,12515
1963000,12300,D11,12516,155,369,12516
1315000,25500,D12,12517,69,369,12517
627000,43001,D8,12518,87,369,12518
13500,18001,D1,12519,93,369,12519
1725000,21501,D2,12520,414,369,12520
1022500,23250,D2,12521,450,370,12521
736000,33000,D24,12522,326,370,12522
541000,34001,D18,12523,421,370,12523
13500,41000,D14,12524,1,370,12524
2200000,18001,D3,12525,24,370,12525
1250000,36000,D3,12526,8,371,12526
1151000,19100,D4,12527,422,371,12527
1755000,38500,D5,12528,601,371,12528
1505000,19500,D6,12529,85,371,12529
13500,27000,D7,12530,520,371,12530
13500,12000,D13,12531,505,371,12531
1450000,21000,D15,12532,594,371,12532
1780000,27000,D17,12533,550,371,12533
13500,21000,D5,12534,553,371,12534
595000,10000,D6,12535,88,371,12535
710000,16001,D27,12536,378,371,12536
1681000,60100,D13,12537,347,371,12537
545000,39001,D11,12538,531,371,12538
13500,18001,D12,12539,262,371,12539
450000,25001,D6,12540,523,371,12540
670000,24001,D15,12541,533,371,12541
400000,25000,D20,12542,63,371,12542
702000,31001,D8,12543,372,371,12543
696000,61000,D9,12544,724,371,12544
1620000,19000,D16,12545,20,371,12545
13500,82000,D8,12546,475,371,12546
1770000,28000,D17,12547,495,371,12547
1260000,22000,D9,12548,236,371,12548
13500,46001,D10,12549,104,371,12549
1615000,19501,D4,12550,477,371,12550
1070000,38000,D19,12551,455,371,12551
1055000,22501,D6,12552,124,371,12552
981000,18000,D24,12553,640,371,12553
450000,14001,D13,12554,574,371,12554
2650000,61001,D19,12555,463,371,12555
13500,22000,D19,12556,188,372,12556
935000,10000,D20,12557,88,372,12557
686000,42000,D21,12558,195,372,12558
1400000,18000,D22,12559,129,372,12559
604000,25000,D23,12560,196,372,12560
1300000,25000,D24,12561,434,372,12561
13500,14000,D25,12562,4,372,12562
1160000,41000,D26,12563,204,372,12563
13500,22000,D27,12564,515,372,12564
13500,34000,D28,12565,479,372,12565
13500,43000,D17,12566,324,372,12566
2000000,33000,D9,12567,50,372,12567
601000,42000,D10,12568,40,372,12568
790000,16000,D18,12569,563,372,12569
13500,13000,D11,12570,222,372,12570
930000,85000,D12,12571,223,372,12571
13500,43000,D14,12572,439,372,12572
1682000,43200,D15,12573,524,372,12573
530000,24000,D19,12574,452,372,12574
1320000,46000,D20,12575,73,372,12575
805000,23000,D21,12576,277,372,12576
1200000,22000,D22,12577,188,372,12577
1183000,22300,D23,12578,373,372,12578
13500,17000,D24,12579,67,372,12579
1350000,51000,D25,12580,145,372,12580
1000000,25000,D26,12581,146,372,12581
830000,39000,D27,12582,487,372,12582
815000,20000,D28,12583,138,372,12583
727500,43500,D17,12584,87,372,12584
13500,27000,D9,12585,191,372,12585
4600000,28000,D10,12586,368,372,12586
1710000,44000,D18,12587,127,372,12587
1700000,31000,D11,12588,372,372,12588
2475000,19500,D12,12589,172,372,12589
1270000,26000,D14,12590,164,372,12590
555500,69500,D15,12591,376,372,12591
730000,13001,D17,12592,222,372,12592
449000,17001,D9,12593,86,372,12593
680000,15001,D10,12594,526,372,12594
410000,31001,D18,12595,318,372,12595
711500,34501,D11,12596,444,372,12596
1016000,23600,D14,12597,603,372,12597
810000,17001,D14,12598,52,372,12598
580000,18001,D15,12599,305,372,12599
438000,36001,D16,12600,8,372,12600
13500,16001,D8,12601,330,372,12601
250000,25001,D1,12602,521,372,12602
460000,69001,D2,12603,412,372,12603
835000,53001,D3,12604,269,372,12604
550000,22001,D4,12605,546,372,12605
793000,18001,D5,12606,354,372,12606
340000,14001,D6,12607,120,372,12607
596000,69001,D7,12608,547,372,12608
642000,17000,D13,12609,535,372,12609
1910000,19001,D18,12610,477,372,12610
13500,22000,D11,12611,65,372,12611
1230000,21000,D12,12612,30,372,12612
13500,15000,D14,12613,526,372,12613
641000,21000,D15,12614,280,372,12614
13500,17000,D16,12615,366,372,12615
13500,49001,D8,12616,93,372,12616
1815000,22501,D1,12617,217,372,12617
1290000,16001,D2,12618,38,372,12618
13500,31000,D3,12619,160,372,12619
13500,17001,D4,12620,444,372,12620
13500,12000,D5,12621,340,372,12621
13500,14000,D6,12622,163,372,12622
1706000,19601,D7,12623,85,372,12623
670000,54000,D13,12624,242,372,12624
615000,62000,D19,12625,166,372,12625
715000,38000,D20,12626,258,372,12626
635000,33000,D9,12627,156,372,12627
550000,31001,D20,12628,575,372,12628
1191000,21101,D14,12629,280,372,12629
421500,31501,D22,12630,572,372,12630
13500,11001,D23,12631,577,372,12631
700000,12001,D24,12632,577,372,12632
2250000,38001,D25,12633,25,372,12633
13500,20001,D26,12634,396,372,12634
1090000,42001,D27,12635,425,372,12635
13500,27001,D28,12636,294,372,12636
13500,19001,D17,12637,377,372,12637
1126000,36601,D9,12638,249,372,12638
13500,19001,D10,12639,477,372,12639
517000,27001,D18,12640,551,372,12640
1190000,20001,D11,12641,268,372,12641
860000,26001,D12,12642,86,372,12642
776000,39001,D16,12643,516,372,12643
980000,18001,D15,12644,277,372,12644
1045000,22501,D16,12645,217,372,12645
625000,25001,D16,12646,69,373,12646
780000,22001,D8,12647,732,373,12647
1342000,24201,D17,12648,246,373,12648
1381000,61101,D9,12649,626,373,12649
1451000,22100,D16,12650,152,373,12650
1420000,21000,D8,12651,39,373,12651
13500,21000,D17,12652,387,373,12652
13500,22000,D9,12653,290,373,12653
670000,13000,D19,12654,468,373,12654
525000,23000,D20,12655,450,373,12655
447500,13501,D21,12656,477,373,12656
13500,25000,D16,12657,332,373,12657
870000,19000,D18,12658,484,373,12658
13500,57000,D2,12659,9,373,12659
711000,41000,D24,12660,561,373,12660
640000,12000,D25,12661,489,373,12661
660000,29001,D8,12662,502,373,12662
550000,22001,D17,12663,176,373,12663
543000,36001,D10,12664,171,373,12664
535200,9201,D18,12665,161,373,12665
13500,19001,D10,12666,27,374,12666
1782800,37281,D18,12667,473,374,12667
956000,17001,D11,12668,54,374,12668
1468000,29801,D12,12669,247,374,12669
13500,46001,D14,12670,239,374,12670
650000,27001,D15,12671,60,374,12671
13500,19001,D16,12672,477,374,12672
13500,24001,D8,12673,533,374,12673
13500,17000,D17,12674,43,374,12674
13500,60000,D9,12675,179,374,12675
950000,27000,D10,12676,238,374,12676
1960000,21000,D18,12677,20,374,12677
13500,29000,D11,12678,223,374,12678
910000,22000,D12,12679,65,374,12679
862000,37000,D14,12680,400,374,12680
822000,13000,D15,12681,183,374,12681
13500,60001,D23,12682,179,374,12682
13500,11001,D24,12683,548,374,12683
695000,31001,D25,12684,403,374,12684
420000,18001,D26,12685,256,374,12685
470000,34000,D10,12686,383,374,12686
390000,82000,D11,12687,584,374,12687
688000,16001,D17,12688,122,374,12688
612500,21501,D9,12689,553,374,12689
1200000,22000,D26,12690,376,374,12690
1460000,16000,D3,12691,293,374,12691
695000,29000,D28,12692,247,374,12692
880000,57000,D17,12693,54,374,12693
13500,20000,D9,12694,138,374,12694
13500,13000,D4,12695,203,374,12695
490000,69000,D18,12696,376,374,12696
423000,20000,D11,12697,292,374,12697
468000,33001,D11,12698,50,374,12698
585000,26001,D12,12699,178,374,12699
525000,39001,D14,12700,491,374,12700
1160000,21000,D9,12701,707,374,12701
1407000,23701,D16,12702,70,374,12702
13500,18001,D8,12703,93,374,12703
1465000,15501,D1,12704,120,374,12704
1865000,13501,D2,12705,29,374,12705
1060000,46001,D1,12706,249,375,12706
1765000,39501,D2,12707,534,375,12707
1255000,24501,D3,12708,5,375,12708
13500,36001,D4,12709,52,375,12709
900000,10000,D5,12710,263,375,12710
937000,39000,D20,12711,472,375,12711
1070500,45050,D7,12712,265,375,12712
1175000,21501,D13,12713,215,375,12713
1820000,43000,D22,12714,486,375,12714
13500,49000,D20,12715,426,375,12715
795250,22250,D25,12716,133,375,12716
652000,24000,D16,12717,2,375,12717
13500,9000,D8,12718,201,375,12718
2352500,45251,D10,12719,571,375,12719
810000,19000,D2,12720,110,375,12720
13500,12000,D3,12721,43,375,12721
434500,19501,D22,12722,383,375,12722
1185000,60500,D5,12723,347,375,12723
700000,26000,D4,12724,108,375,12724
13500,69000,D7,12725,412,375,12725
1389000,17900,D13,12726,307,375,12726
1220000,26000,D19,12727,77,375,12727
545000,15000,D10,12728,147,375,12728
483000,28000,D14,12729,637,375,12729
525000,25000,D11,12730,197,375,12730
13500,12000,D5,12731,244,375,12731
13500,29000,D14,12732,169,375,12732
436000,42000,D13,12733,173,375,12733
608000,31000,D16,12734,160,375,12734
705000,19000,D8,12735,172,375,12735
677000,45000,D17,12736,519,375,12736
320500,62500,D9,12737,98,375,12737
13500,19000,D17,12738,564,375,12738
725000,44000,D12,12739,127,375,12739
676500,20500,D14,12740,24,375,12740
502000,69000,D15,12741,296,375,12741
721000,27000,D16,12742,33,375,12742
440000,71001,D8,12743,479,375,12743
1048000,26801,D17,12744,604,375,12744
13500,24000,D21,12745,692,375,12745
1000000,46001,D10,12746,72,375,12746
580000,41001,D18,12747,450,375,12747
840000,11001,D11,12748,577,375,12748
335000,25001,D12,12749,73,375,12749
637500,31501,D3,12750,540,375,12750
13500,25000,D11,12751,660,375,12751
1025000,45500,D15,12752,264,375,12752
755000,20001,D6,12753,138,375,12753
965000,35001,D7,12754,696,375,12754
670000,9001,D13,12755,281,375,12755
826000,16000,D16,12756,734,375,12756
793000,26001,D20,12757,178,375,12757
785000,27000,D7,12758,333,375,12758
13500,15001,D22,12759,147,375,12759
1341000,14101,D23,12760,394,375,12760
1350000,25000,D22,12761,542,376,12761
485000,22000,D5,12762,595,376,12762
577000,12000,D9,12763,431,376,12763
630000,43001,D14,12764,462,376,12764
850000,27001,D24,12765,33,376,12765
13500,45000,D23,12766,265,377,12766
13500,25000,D24,12767,197,377,12767
752000,17000,D25,12768,436,377,12768
570000,21000,D26,12769,485,377,12769
1460000,28000,D27,12770,495,377,12770
1320500,12050,D21,12771,404,377,12771
1280000,16000,D22,12772,330,377,12772
13500,20000,D23,12773,431,377,12773
1100000,23000,D24,12774,70,377,12774
1250000,82001,D16,12775,584,377,12775
938000,16000,D27,12776,362,377,12776
450000,21000,D18,12777,409,377,12777
230000,31000,D11,12778,318,377,12778
720000,35000,D12,12779,591,377,12779
765500,11500,D14,12780,114,377,12780
893000,41001,D15,12781,204,377,12781
750000,61000,D27,12782,427,377,12782
646000,21000,D8,12783,414,377,12783
13500,22000,D1,12784,288,377,12784
13500,22000,D2,12785,116,377,12785
13500,22001,D25,12786,101,377,12786
940000,16000,D22,12787,362,377,12787
13500,29001,D27,12788,502,377,12788
1975000,41501,D28,12789,561,377,12789
1080000,23001,D17,12790,450,377,12790
13500,21000,D7,12791,94,378,12791
757000,49000,D17,12792,287,378,12792
13500,14000,D9,12793,122,378,12793
2150000,21000,D10,12794,39,378,12794
746000,9000,D18,12795,281,378,12795
990000,20000,D11,12796,431,378,12796
13500,39000,D12,12797,84,378,12797
1540000,19000,D14,12798,458,378,12798
1420000,36000,D26,12799,366,378,12799
1182000,25200,D27,12800,393,378,12800
1420000,18000,D28,12801,366,378,12801
870000,21000,D14,12802,81,378,12802
960000,69000,D9,12803,296,378,12803
13500,27000,D10,12804,238,378,12804
1758000,36800,D18,12805,282,378,12805
2250000,14000,D11,12806,120,378,12806
13500,20000,D15,12807,168,378,12807
450000,25000,D16,12808,462,378,12808
807000,19000,D8,12809,374,378,12809
13500,24000,D1,12810,566,378,12810
530000,18000,D2,12811,17,378,12811
13500,19000,D3,12812,434,378,12812
565000,41000,D4,12813,526,378,12813
470000,22000,D5,12814,7,378,12814
673000,22000,D3,12815,179,378,12815
728000,21001,D4,12816,388,378,12816
741000,12001,D5,12817,556,378,12817
600000,22001,D6,12818,188,378,12818
695000,17001,D7,12819,67,378,12819
635000,11000,D28,12820,616,378,12820
13500,43000,D18,12821,486,378,12821
672000,15000,D20,12822,353,378,12822
920000,69001,D9,12823,547,378,12823
885000,12001,D10,12824,102,378,12824
751000,15001,D18,12825,106,378,12825
792000,21001,D11,12826,132,378,12826
1051500,14151,D12,12827,222,378,12827
906000,26001,D14,12828,155,378,12828
757500,25501,D15,12829,521,378,12829
583000,12001,D16,12830,505,378,12830
430000,20000,D10,12831,81,379,12831
1410000,21000,D16,12832,292,379,12832
13500,49000,D8,12833,101,379,12833
902000,54000,D17,12834,242,379,12834
13500,21000,D9,12835,414,379,12835
600000,69000,D10,12836,296,379,12836
722000,26000,D18,12837,674,379,12837
1570000,9000,D12,12838,201,379,12838
1300000,12000,D14,12839,168,379,12839
950000,31000,D15,12840,447,379,12840
1385000,24500,D15,12841,692,379,12841
950000,29000,D8,12842,449,379,12842
1050000,31000,D17,12843,450,379,12843
629000,62000,D9,12844,166,379,12844
482500,14500,D6,12845,122,379,12845
482500,41500,D7,12846,1,379,12846
760000,22000,D14,12847,503,379,12847
360000,61000,D8,12848,427,379,12848
13500,22001,D20,12849,408,379,12849
550000,31001,D21,12850,572,379,12850
607000,20000,D11,12851,301,379,12851
672000,31000,D21,12852,146,379,12852
555000,22000,D22,12853,302,379,12853
810000,17000,D15,12854,599,379,12854
915000,53000,D24,12855,269,379,12855
603000,17000,D8,12856,641,379,12856
352500,21500,D26,12857,519,379,12857
600000,17000,D27,12858,535,379,12858
13500,25001,D8,12859,197,379,12859
920000,12001,D17,12860,431,379,12860
655800,45800,D23,12861,371,379,12861
13500,12000,D14,12862,244,379,12862
695000,19001,D18,12863,422,379,12863
642000,18001,D11,12864,164,379,12864
900000,31001,D12,12865,450,379,12865
1020000,22000,D11,12866,162,380,12866
640000,12000,D12,12867,110,380,12867
1000050,45000,D14,12868,248,380,12868
475000,21000,D14,12869,707,380,12869
1800000,11000,D16,12870,114,380,12870
720000,33000,D6,12871,156,380,12871
13500,14000,D10,12872,163,380,12872
13500,18000,D18,12873,451,380,12873
669000,31000,D11,12874,154,380,12874
850000,17000,D12,12875,11,380,12875
600000,16000,D14,12876,376,380,12876
13500,16000,D17,12877,332,380,12877
620250,18251,D23,12878,91,380,12878
480000,69001,D24,12879,401,380,12879
710000,19001,D25,12880,97,380,12880
13500,19000,D26,12881,458,380,12881
630000,54000,D27,12882,208,380,12882
420000,22000,D28,12883,116,380,12883
690000,14000,D28,12884,231,380,12884
13500,62000,D17,12885,702,380,12885
1350000,31001,D9,12886,540,380,12886
930000,22001,D10,12887,235,380,12887
510000,57000,D18,12888,494,380,12888
725500,21500,D11,12889,20,380,12889
460000,12001,D14,12890,340,380,12890
580000,27001,D15,12891,551,380,12891
595000,21000,D9,12892,558,380,12892
630000,31001,D8,12893,444,380,12893
653000,12001,D1,12894,155,380,12894
620000,25001,D2,12895,69,380,12895
13500,14000,D1,12896,100,381,12896
13500,43001,D2,12897,99,381,12897
905000,39000,D21,12898,504,381,12898
1800000,22000,D4,12899,217,381,12899
13500,22000,D22,12900,290,381,12900
1560000,27000,D6,12901,159,381,12901
1500000,26000,D7,12902,59,381,12902
1055000,45500,D23,12903,571,381,12903
661000,26000,D15,12904,108,381,12904
13500,22000,D16,12905,235,381,12905
5500000,53000,D8,12906,269,381,12906
2350000,22000,D1,12907,408,381,12907
1900000,25000,D2,12908,384,381,12908
13500,26000,D3,12909,352,381,12909
3100000,38000,D4,12910,258,381,12910
13500,43000,D5,12911,439,381,12911
1415000,13500,D6,12912,468,381,12912
1262000,13200,D7,12913,428,381,12913
486500,82500,D17,12914,475,381,12914
600000,11000,D9,12915,577,381,12915
705000,45000,D12,12916,371,381,12916
550000,36000,D18,12917,366,381,12917
2600000,26000,D14,12918,108,381,12918
582000,62000,D12,12919,64,381,12919
400000,44000,D2,12920,365,381,12920
600000,20000,D15,12921,266,381,12921
400000,18000,D16,12922,78,381,12922
746000,16000,D12,12923,330,381,12923
750000,22000,D14,12924,348,381,12924
13500,34000,D15,12925,444,381,12925
360000,22000,D16,12926,408,381,12926
1062000,39200,D13,12927,472,381,12927
1060000,24000,D17,12928,109,381,12928
820000,14000,D9,12929,120,381,12929
1266000,43600,D20,12930,486,381,12930
770000,15000,D9,12931,147,381,12931
400000,41001,D3,12932,1,381,12932
930000,22001,D12,12933,144,381,12933
910000,19001,D5,12934,20,381,12934
790000,82001,D6,12935,475,381,12935
13500,28001,D7,12936,495,381,12936
2200000,22001,D13,12937,236,381,12937
2626000,46601,D19,12938,104,381,12938
1850000,19001,D20,12939,477,381,12939
1420000,22001,D21,12940,65,381,12940
750000,26000,D20,12941,86,382,12941
1250000,82000,D21,12942,559,382,12942
13500,19000,D22,12943,441,382,12943
1116000,26600,D23,12944,86,382,12944
580000,29000,D24,12945,415,382,12945
13500,69000,D25,12946,401,382,12946
496000,22000,D16,12947,595,382,12947
13500,16000,D27,12948,78,382,12948
1410000,29000,D28,12949,474,382,12949
13500,20000,D17,12950,567,382,12950
1100000,12000,D9,12951,340,382,12951
880000,9000,D10,12952,281,382,12952
13500,20000,D18,12953,46,382,12953
1495000,42501,D11,12954,91,382,12954
1485000,28501,D12,12955,224,382,12955
1880000,16000,D13,12956,78,382,12956
13500,20000,D19,12957,414,382,12957
13500,26000,D20,12958,77,382,12958
13500,13000,D21,12959,180,382,12959
950000,20000,D22,12960,431,382,12960
13500,26000,D23,12961,277,382,12961
750000,71000,D24,12962,423,382,12962
1390000,17000,D5,12963,416,382,12963
1200000,20000,D26,12964,303,382,12964
1011000,24100,D27,12965,222,382,12965
1010000,31000,D28,12966,372,382,12966
340000,20000,D17,12967,292,382,12967
13500,18000,D9,12968,354,382,12968
1150000,53000,D10,12969,269,382,12969
1730000,17000,D7,12970,599,382,12970
1217500,16750,D8,12971,219,382,12971
600000,31000,D17,12972,450,382,12972
13500,27000,D3,12973,270,382,12973
452000,36000,D10,12974,171,382,12974
570000,13000,D18,12975,428,382,12975
655000,28000,D11,12976,70,382,12976
2227000,12701,D5,12977,367,382,12977
1690000,13000,D6,12978,203,382,12978
702000,21000,D24,12979,94,382,12979
465000,33000,D16,12980,311,382,12980
2623000,61300,D9,12981,659,382,12981
13500,57000,D1,12982,494,382,12982
488500,42500,D2,12983,34,382,12983
787500,9500,D3,12984,568,382,12984
442000,34000,D4,12985,444,382,12985
490000,26000,D10,12986,1,382,12986
657000,31000,D18,12987,608,382,12987
496000,22000,D23,12988,133,382,12988
830000,33001,D12,12989,272,382,12989
13500,54001,D14,12990,80,382,12990
675000,27000,D15,12991,239,382,12991
13500,22001,D28,12992,595,382,12992
600000,69000,D8,12993,430,382,12993
773000,42000,D1,12994,40,382,12994
905000,42000,D2,12995,195,382,12995
13500,32000,D3,12996,24,382,12996
2500000,28000,D4,12997,368,382,12997
3850000,37000,D5,12998,410,382,12998
2200000,15001,D18,12999,492,382,12999
2660000,19000,D7,13000,412,382,13000
1245000,21501,D22,13001,30,382,13001
495000,15001,D23,13002,526,382,13002
485000,24001,D1,13003,587,382,13003
355000,17001,D25,13004,366,382,13004
420000,49001,D26,13005,93,382,13005
475000,22001,D27,13006,217,382,13006
370000,16001,D28,13007,38,382,13007
13500,31001,D17,13008,160,382,13008
2250000,17001,D9,13009,444,382,13009
670000,12001,D10,13010,340,382,13010
579000,14001,D18,13011,163,382,13011
520000,19001,D11,13012,85,382,13012
428000,54001,D12,13013,242,382,13013
710000,62001,D14,13014,166,382,13014
580000,38001,D15,13015,258,382,13015
2068000,12801,D14,13016,102,383,13016
1960000,36001,D15,13017,42,383,13017
1000000,14000,D16,13018,229,383,13018
800000,23000,D8,13019,450,383,13019
2128000,16800,D22,13020,332,383,13020
13500,14000,D9,13021,263,383,13021
1667000,26700,D13,13022,674,383,13022
970000,19000,D12,13023,237,383,13023
330000,21000,D19,13024,676,383,13024
1255000,36500,D15,13025,366,383,13025
700000,17000,D16,13026,11,383,13026
13500,75000,D8,13027,240,383,13027
13500,19000,D5,13028,126,383,13028
500000,22000,D6,13029,124,383,13029
1630000,17001,D11,13030,108,383,13030
484852,14851,D13,13031,163,383,13031
13500,26001,D19,13032,155,383,13032
1000000,13001,D20,13033,242,383,13033
13500,28000,D13,13034,100,383,13034
13500,36000,D19,13035,52,383,13035
570500,34500,D20,13036,169,383,13036
3000000,22001,D11,13037,133,383,13037
2325000,27500,D22,13038,551,383,13038
13500,18001,D16,13039,590,383,13039
1002500,39250,D7,13040,210,383,13040
807500,25500,D13,13041,131,383,13041
1120000,46000,D19,13042,12,383,13042
1180000,41001,D9,13043,187,383,13043
13500,12001,D10,13044,112,383,13044
1200000,22001,D18,13045,25,383,13045
2650000,12000,D10,13046,43,384,13046
1615000,17500,D18,13047,67,384,13047
960000,18000,D14,13048,182,384,13048
3225000,19500,D12,13049,20,384,13049
13500,13000,D14,13050,160,384,13050
1010000,49000,D10,13051,22,384,13051
920000,14000,D11,13052,9,384,13052
2600000,19000,D8,13053,126,384,13053
13500,25000,D1,13054,73,384,13054
13500,19000,D2,13055,27,384,13055
340000,24000,D17,13056,222,384,13056
1182000,27200,D9,13057,60,384,13057
13500,21000,D10,13058,275,384,13058
13500,18000,D18,13059,91,384,13059
440000,45000,D11,13060,145,384,13060
1470000,22000,D12,13061,288,384,13061
1225000,18500,D14,13062,129,384,13062
870000,22000,D15,13063,115,384,13063
13500,28000,D16,13064,178,384,13064
1607500,26750,D8,13065,15,384,13065
13500,39000,D14,13066,210,384,13066
630000,22001,D22,13067,235,384,13067
13500,29001,D23,13068,243,384,13068
685000,19001,D24,13069,20,384,13069
410000,71001,D25,13070,95,384,13070
670000,29001,D26,13071,247,384,13071
417000,39001,D27,13072,107,384,13072
600000,19001,D28,13073,97,384,13073
640000,33000,D17,13074,50,384,13074
440000,18000,D9,13075,262,384,13075
13500,21000,D24,13076,46,384,13076
2300000,24000,D25,13077,246,384,13077
3460000,17000,D26,13078,186,384,13078
670000,12001,D17,13079,525,384,13079
840000,57001,D11,13080,9,384,13080
2400000,22000,D17,13081,258,384,13081
13500,27001,D13,13082,203,384,13082
499000,38001,D25,13083,90,384,13083
2025000,38500,D18,13084,142,384,13084
13500,19000,D11,13085,20,384,13085
950000,36000,D20,13086,55,384,13086
13500,29001,D12,13087,247,384,13087
485000,57001,D14,13088,54,384,13088
487500,20501,D15,13089,138,384,13089
1620000,16000,D21,13090,286,384,13090
640000,69001,D8,13091,25,384,13091
13500,20001,D1,13092,292,384,13092
660000,44001,D2,13093,127,384,13093
667500,20501,D3,13094,24,384,13094
720000,69001,D4,13095,296,384,13095
13500,22000,D3,13096,348,385,13096
13500,22000,D4,13097,176,385,13097
13500,20000,D5,13098,100,385,13098
731000,32000,D19,13099,301,385,13099
13500,21000,D7,13100,201,385,13100
370000,22000,D9,13101,668,385,13101
13500,18000,D19,13102,351,385,13102
13500,26000,D20,13103,352,385,13103
758000,28000,D1,13104,285,385,13104
679000,9000,D2,13105,281,385,13105
1827000,19700,D3,13106,25,385,13106
1855000,22500,D4,13107,115,385,13107
590000,17000,D12,13108,669,385,13108
525000,16000,D9,13109,332,385,13109
1950000,43000,D7,13110,32,385,13110
13500,22000,D13,13111,217,385,13111
501000,24000,D10,13112,551,385,13112
660000,36000,D18,13113,171,385,13113
675000,10000,D11,13114,40,385,13114
600000,29000,D12,13115,243,385,13115
607000,41000,D14,13116,72,385,13116
382000,42000,D15,13117,8,385,13117
722000,20000,D16,13118,268,385,13118
270000,82000,D8,13119,138,385,13119
13500,45000,D12,13120,62,385,13120
13500,24000,D14,13121,735,385,13121
580000,27001,D27,13122,49,385,13122
13500,12000,D16,13123,111,385,13123
13500,27000,D8,13124,719,385,13124
1895000,14500,D17,13125,120,385,13125
13500,18000,D9,13126,256,385,13126
13500,25000,D10,13127,69,385,13127
665000,27001,D5,13128,33,385,13128
910000,71001,D6,13129,128,385,13129
13500,26001,D7,13130,604,385,13130
716000,39000,D26,13131,571,385,13131
13500,46001,D19,13132,72,385,13132
900000,41001,D20,13133,26,385,13133
690000,11001,D21,13134,577,385,13134
790000,25001,D22,13135,73,385,13135
1175000,19500,D21,13136,6,386,13136
2240000,17000,D22,13137,54,386,13137
630000,15000,D12,13138,173,386,13138
2860000,41000,D24,13139,358,386,13139
13500,14000,D25,13140,122,386,13140
837000,45000,D19,13141,198,386,13141
3825000,34500,D20,13142,421,386,13142
567000,19000,D21,13143,237,386,13143
1391000,42100,D22,13144,34,386,13144
520000,22000,D28,13145,94,386,13145
825000,17000,D17,13146,129,386,13146
615000,27000,D9,13147,238,386,13147
638000,34000,D10,13148,120,386,13148
631000,17000,D18,13149,129,386,13149
532000,42000,D11,13150,195,386,13150
13500,85000,D18,13151,233,386,13151
755000,43001,D17,13152,486,386,13152
1295000,16501,D18,13153,612,386,13153
13500,41001,D14,13154,204,386,13154
1020000,28001,D15,13155,255,386,13155
340000,43001,D23,13156,71,386,13156
1280000,41001,D24,13157,204,386,13157
970000,20000,D28,13158,301,386,13158
13500,21001,D26,13159,279,386,13159
1261000,22101,D27,13160,288,386,13160
